word,transcription,vowel_stress,original_transcription
въвличащия,və'vlitʃəʃt̪ijə,vəvl'itʃəʃt̪ijə,vəˈvlitʃəʃt̪ijə
въвличащият,və'vlitʃəʃt̪ijət̪,vəvl'itʃəʃt̪ijət̪,vəˈvlitʃəʃt̪ijət̪
въвличащо,və'vlitʃəʃt̪o,vəvl'itʃəʃt̪o,vəˈvlitʃəʃt̪o
въвличащото,və'vlitʃəʃt̪ot̪o,vəvl'itʃəʃt̪ot̪o,vəˈvlitʃəʃt̪ot̪o
въвлякла,və'vlʲakɫə,vəvlʲ'akɫə,vəˈvlʲakɫə
въвляклата,və'vlʲakɫət̪ə,vəvlʲ'akɫət̪ə,vəˈvlʲakɫət̪ə
въвлякло,və'vlʲakɫo,vəvlʲ'akɫo,vəˈvlʲakɫo
въвляклото,və'vlʲakɫot̪o,vəvlʲ'akɫot̪o,vəˈvlʲakɫot̪o
въвлякох,və'vlʲakox,vəvlʲ'akox,vəˈvlʲakox
въвлякоха,və'vlʲakoxə,vəvlʲ'akoxə,vəˈvlʲakoxə
въвлякохме,və'vlʲakoxmɛ,vəvlʲ'akoxmɛ,vəˈvlʲakoxmɛ
въвлякохте,və'vlʲakoxt̪ɛ,vəvlʲ'akoxt̪ɛ,vəˈvlʲakoxt̪ɛ
въвлякъл,və'vlʲakəɫ,vəvlʲ'akəɫ,vəˈvlʲakəɫ
въвра,və'vrɤ,vəvr'ɤ,vəˈvrɤ
въврат,və'vrɤt̪,vəvr'ɤt̪,vəˈvrɤt̪
въвре,və'vrɛ,vəvr'ɛ,vəˈvrɛ
въврели,və'vrɛli,vəvr'ɛli,vəˈvrɛli
въврелите,və'vrɛlit̪ɛ,vəvr'ɛlit̪ɛ,vəˈvrɛlit̪ɛ
въврелия,və'vrɛlijə,vəvr'ɛlijə,vəˈvrɛlijə
въврелият,və'vrɛlijət̪,vəvr'ɛlijət̪,vəˈvrɛlijət̪
въврем,və'vrɛm,vəvr'ɛm,vəˈvrɛm
въврени,və'vrɛni,vəvr'ɛni,vəˈvrɛni
въврените,və'vrɛnit̪ɛ,vəvr'ɛnit̪ɛ,vəˈvrɛnit̪ɛ
въврения,və'vrɛnijə,vəvr'ɛnijə,vəˈvrɛnijə
въвреният,və'vrɛnijət̪,vəvr'ɛnijət̪,vəˈvrɛnijət̪
въврете,və'vrɛt̪ɛ,vəvr'ɛt̪ɛ,vəˈvrɛt̪ɛ
въвреш,və'vrɛʃ,vəvr'ɛʃ,vəˈvrɛʃ
въвреше,və'vrɛʃɛ,vəvr'ɛʃɛ,vəˈvrɛʃɛ
въври,və'vri,vəvr'i,vəˈvri
въвря,və'vrʲa,vəvrʲ'a,vəˈvrʲa
въврял,və'vrʲaɫ,vəvrʲ'aɫ,vəˈvrʲaɫ
въвряла,və'vrʲaɫə,vəvrʲ'aɫə,vəˈvrʲaɫə
въврялата,və'vrʲaɫət̪ə,vəvrʲ'aɫət̪ə,vəˈvrʲaɫət̪ə
въвряло,və'vrʲaɫo,vəvrʲ'aɫo,vəˈvrʲaɫo
въврялото,və'vrʲaɫot̪o,vəvrʲ'aɫot̪o,vəˈvrʲaɫot̪o
въврян,və'vrʲan,vəvrʲ'an,vəˈvrʲan
въвряна,və'vrʲanə,vəvrʲ'anə,vəˈvrʲanə
въвряната,və'vrʲanət̪ə,vəvrʲ'anət̪ə,vəˈvrʲanət̪ə
въвряно,və'vrʲano,vəvrʲ'ano,vəˈvrʲano
въвряното,və'vrʲanot̪o,vəvrʲ'anot̪o,vəˈvrʲanot̪o
въврях,və'vrʲax,vəvrʲ'ax,vəˈvrʲax
въвряха,və'vrʲaxə,vəvrʲ'axə,vəˈvrʲaxə
въвряхме,və'vrʲaxmɛ,vəvrʲ'axmɛ,vəˈvrʲaxmɛ
въвряхте,və'vrʲaxt̪ɛ,vəvrʲ'axt̪ɛ,vəˈvrʲaxt̪ɛ
въглерод,vɤɡlɛ'rɔt,vɤɡlɛr'ɔt,vɤɡlɛˈrɔt
въглища,'vɤɡliʃtə,v'ɤɡliʃtə,ˈvɤɡliʃtə
въже,və'ʒɛ,vəʒ'ɛ,vəˈʒɛ
възбял,'vɤz'bʲal,v'ɤzbʲal,ˈvɤzˈbʲal
възголям,'vɤzɡo'lʲam,v'ɤzɡolʲam,ˈvɤzɡoˈlʲam
въздух,'vɤzdux,v'ɤzdux,ˈvɤzdux
възел,'vɤzɛl,v'ɤzɛl,ˈvɤzɛl
възлез,vəz'lɛs,vəzl'ɛs,vəzˈlɛs
възлезе,vəz'lɛzɛ,vəzl'ɛzɛ,vəzˈlɛzɛ
възлезел,vəz'lɛzɛɫ,vəzl'ɛzɛɫ,vəzˈlɛzɛɫ
възлезела,vəz'lɛzɛɫə,vəzl'ɛzɛɫə,vəzˈlɛzɛɫə
възлезели,vəz'lɛzɛli,vəzl'ɛzɛli,vəzˈlɛzɛli
възлезело,vəz'lɛzɛɫo,vəzl'ɛzɛɫo,vəzˈlɛzɛɫo
възлезем,vəz'lɛzɛm,vəzl'ɛzɛm,vəzˈlɛzɛm
възлезете,vəz'lɛzɛt̪ɛ,vəzl'ɛzɛt̪ɛ,vəzˈlɛzɛt̪ɛ
възлезех,vəz'lɛzɛx,vəzl'ɛzɛx,vəzˈlɛzɛx
възлезеха,vəz'lɛzɛxə,vəzl'ɛzɛxə,vəzˈlɛzɛxə
възлезехме,vəz'lɛzɛxmɛ,vəzl'ɛzɛxmɛ,vəzˈlɛzɛxmɛ
възлезехте,vəz'lɛzɛxt̪ɛ,vəzl'ɛzɛxt̪ɛ,vəzˈlɛzɛxt̪ɛ
възлезеш,vəz'lɛzɛʃ,vəzl'ɛzɛʃ,vəzˈlɛzɛʃ
възлезеше,vəz'lɛzɛʃɛ,vəzl'ɛzɛʃɛ,vəzˈlɛzɛʃɛ
възлезли,vəz'lɛzli,vəzl'ɛzli,vəzˈlɛzli
възлезлите,vəz'lɛzlit̪ɛ,vəzl'ɛzlit̪ɛ,vəzˈlɛzlit̪ɛ
възлезлия,vəz'lɛzlijə,vəzl'ɛzlijə,vəzˈlɛzlijə
възлезлият,vəz'lɛzlijət̪,vəzl'ɛzlijət̪,vəzˈlɛzlijət̪
възлезте,vəz'lɛst̪ɛ,vəzl'ɛst̪ɛ,vəzˈlɛst̪ɛ
възлиза,vəz'lizə,vəzl'izə,vəzˈlizə
възлизай,vəz'lizəj,vəzl'izəj,vəzˈlizəj
възлизайки,vəz'lizəjkʲi,vəzl'izəjkʲi,vəzˈlizəjkʲi
възлизали,vəz'lizəli,vəzl'izəli,vəzˈlizəli
възлизалите,vəz'lizəlit̪ɛ,vəzl'izəlit̪ɛ,vəzˈlizəlit̪ɛ
възлизалият,vəz'lizəlijət̪,vəzl'izəlijət̪,vəzˈlizəlijət̪
възлизало,vəz'lizəɫo,vəzl'izəɫo,vəzˈlizəɫo
възлизанетата,vəz'lizənɛt̪ət̪ə,vəzl'izənɛt̪ət̪ə,vəzˈlizənɛt̪ət̪ə
възлизания,vəz'lizənijə,vəzl'izənijə,vəzˈlizənijə
възлизанията,vəz'lizənijət̪ə,vəzl'izənijət̪ə,vəzˈlizənijət̪ə
възлизат,vəz'lizət̪,vəzl'izət̪,vəzˈlizət̪
възлизате,vəz'lizət̪ɛ,vəzl'izət̪ɛ,vəzˈlizət̪ɛ
възлизах,vəz'lizəx,vəzl'izəx,vəzˈlizəx
възлизаш,vəz'lizəʃ,vəzl'izəʃ,vəzˈlizəʃ
възлизащ,vəz'lizəʃt̪,vəzl'izəʃt̪,vəzˈlizəʃt̪
възлизаща,vəz'lizəʃt̪ə,vəzl'izəʃt̪ə,vəzˈlizəʃt̪ə
възлизащата,vəz'lizəʃt̪ət̪ə,vəzl'izəʃt̪ət̪ə,vəzˈlizəʃt̪ət̪ə
възляза,vəz'lʲazə,vəzlʲ'azə,vəzˈlʲazə
възлязат,vəz'lʲazət̪,vəzlʲ'azət̪,vəzˈlʲazət̪
възлязла,vəz'lʲazɫə,vəzlʲ'azɫə,vəzˈlʲazɫə
възлязох,vəz'lʲazox,vəzlʲ'azox,vəzˈlʲazox
възнасяйте,vəz'nasʲəjt̪ɛ,vəzn'asʲəjt̪ɛ,vəzˈnasʲəjt̪ɛ
възнасяни,vəz'nasʲəni,vəzn'asʲəni,vəzˈnasʲəni
възнасяните,vəz'nasʲənit̪ɛ,vəzn'asʲənit̪ɛ,vəzˈnasʲənit̪ɛ
възнасят,vəz'nasʲət̪,vəzn'asʲət̪,vəzˈnasʲət̪
възнасяхте,vəz'nasʲəxt̪ɛ,vəzn'asʲəxt̪ɛ,vəzˈnasʲəxt̪ɛ
възнасящи,vəz'nasʲəʃt̪i,vəzn'asʲəʃt̪i,vəzˈnasʲəʃt̪i
възнасящите,vəz'nasʲəʃt̪it̪ɛ,vəzn'asʲəʃt̪it̪ɛ,vəzˈnasʲəʃt̪it̪ɛ
възнесе,vəznɛ'sɛ,vəznɛs'ɛ,vəznɛˈsɛ
възнесели,vəznɛ'sɛli,vəznɛs'ɛli,vəznɛˈsɛli
възнесем,vəznɛ'sɛm,vəznɛs'ɛm,vəznɛˈsɛm
възнесената,vəz'nɛsɛnət̪ə,vəzn'ɛsɛnət̪ə,vəzˈnɛsɛnət̪ə
възнесеният,vəz'nɛsɛnijət̪,vəzn'ɛsɛnijət̪,vəzˈnɛsɛnijət̪
възнесено,vəz'nɛsɛno,vəzn'ɛsɛno,vəzˈnɛsɛno
възнесеното,vəz'nɛsɛnot̪o,vəzn'ɛsɛnot̪o,vəzˈnɛsɛnot̪o
възнесеш,vəznɛ'sɛʃ,vəznɛs'ɛʃ,vəznɛˈsɛʃ
възнесеше,vəznɛ'sɛʃɛ,vəznɛs'ɛʃɛ,vəznɛˈsɛʃɛ
възнесла,vəz'nɛsɫə,vəzn'ɛsɫə,vəzˈnɛsɫə
възнеслата,vəz'nɛsɫət̪ə,vəzn'ɛsɫət̪ə,vəzˈnɛsɫət̪ə
възнесохме,vəz'nɛsoxmɛ,vəzn'ɛsoxmɛ,vəzˈnɛsoxmɛ
възнесяла,vəznɛ'sʲaɫə,vəznɛsʲ'aɫə,vəznɛˈsʲaɫə
възнесяло,vəznɛ'sʲaɫo,vəznɛsʲ'aɫo,vəznɛˈsʲaɫo
възнесяхме,vəznɛ'sʲaxmɛ,vəznɛsʲ'axmɛ,vəznɛˈsʲaxmɛ
възпирала,vɐs'piɾəɫə,vɐsp'iɾəɫə,vɐsˈpiɾəɫə
възпиралия,vɐs'piɾəlijə,vɐsp'iɾəlijə,vɐsˈpiɾəlijə
възпирана,vɐs'piɾənə,vɐsp'iɾənə,vɐsˈpiɾənə
възпираната,vɐs'piɾənət̪ə,vɐsp'iɾənət̪ə,vɐsˈpiɾənət̪ə
възпиранета,vɐs'piɾənɛt̪ə,vɐsp'iɾənɛt̪ə,vɐsˈpiɾənɛt̪ə
възпиращ,vɐs'piɾəʃt̪,vɐsp'iɾəʃt̪,vɐsˈpiɾəʃt̪
възпиращата,vɐs'piɾəʃt̪ət̪ə,vɐsp'iɾəʃt̪ət̪ə,vɐsˈpiɾəʃt̪ət̪ə
възпиращи,vɐs'piɾəʃt̪i,vɐsp'iɾəʃt̪i,vɐsˈpiɾəʃt̪i
възпиращите,vɐs'piɾəʃt̪it̪ɛ,vɐsp'iɾəʃt̪it̪ɛ,vɐsˈpiɾəʃt̪it̪ɛ
възпиращия,vɐs'piɾəʃt̪ijə,vɐsp'iɾəʃt̪ijə,vɐsˈpiɾəʃt̪ijə
възпиращо,vɐs'piɾəʃt̪o̝,vɐsp'iɾəʃt̪o̝,vɐsˈpiɾəʃt̪o̝
възпрем,vɐs'prɛm,vɐspr'ɛm,vɐsˈprɛm
възпрения,vɐs'prɛnijə,vɐspr'ɛnijə,vɐsˈprɛnijə
възпреният,vɐs'prɛnijət̪,vɐspr'ɛnijət̪,vɐsˈprɛnijət̪
възпроизведели,vəspro̝izvɛ'd̪ɛli,vəspro̝izvɛd̪'ɛli,vəspro̝izvɛˈd̪ɛli
възпроизведени,vəspro̝iz'vɛd̪ɛni,vəspro̝izv'ɛd̪ɛni,vəspro̝izˈvɛd̪ɛni
възпроизведените,vəspro̝iz'vɛd̪ɛnit̪ɛ,vəspro̝izv'ɛd̪ɛnit̪ɛ,vəspro̝izˈvɛd̪ɛnit̪ɛ
възпроизведения,vəspro̝iz'vɛd̪ɛnijə,vəspro̝izv'ɛd̪ɛnijə,vəspro̝izˈvɛd̪ɛnijə
възпроизведеният,vəspro̝iz'vɛd̪ɛnijət̪,vəspro̝izv'ɛd̪ɛnijət̪,vəspro̝izˈvɛd̪ɛnijət̪
възпроизведял,vəspro̝izvɛ'dʲaɫ,vəspro̝izvɛdʲ'aɫ,vəspro̝izvɛˈdʲaɫ
възпроизведяла,vəspro̝izvɛ'dʲaɫə,vəspro̝izvɛdʲ'aɫə,vəspro̝izvɛˈdʲaɫə
възпроизвеждал,vəspro̝iz'vɛʒd̪əɫ,vəspro̝izv'ɛʒd̪əɫ,vəspro̝izˈvɛʒd̪əɫ
възпроизвеждало,vəspro̝iz'vɛʒd̪əɫo̝,vəspro̝izv'ɛʒd̪əɫo̝,vəspro̝izˈvɛʒd̪əɫo̝
възпроизвеждам,vəspro̝iz'vɛʒd̪əm,vəspro̝izv'ɛʒd̪əm,vəspro̝izˈvɛʒd̪əm
възпроизвеждаме,vəspro̝iz'vɛʒd̪əmɛ,vəspro̝izv'ɛʒd̪əmɛ,vəspro̝izˈvɛʒd̪əmɛ
възпроизвежданата,vəspro̝iz'vɛʒd̪ənət̪ə,vəspro̝izv'ɛʒd̪ənət̪ə,vəspro̝izˈvɛʒd̪ənət̪ə
възпроизвежданета,vəspro̝iz'vɛʒd̪ənɛt̪ə,vəspro̝izv'ɛʒd̪ənɛt̪ə,vəspro̝izˈvɛʒd̪ənɛt̪ə
възпроизвеждания,vəspro̝iz'vɛʒd̪ənijə,vəspro̝izv'ɛʒd̪ənijə,vəspro̝izˈvɛʒd̪ənijə
възпроизвеждаш,vəspro̝iz'vɛʒd̪əʃ,vəspro̝izv'ɛʒd̪əʃ,vəspro̝izˈvɛʒd̪əʃ
възпроизвеждащия,vəspro̝iz'vɛʒd̪əʃt̪ijə,vəspro̝izv'ɛʒd̪əʃt̪ijə,vəspro̝izˈvɛʒd̪əʃt̪ijə
възпроизвел,vəspro̝iz'vɛɫ,vəspro̝izv'ɛɫ,vəspro̝izˈvɛɫ
възпроизвела,vəspro̝iz'vɛɫə,vəspro̝izv'ɛɫə,vəspro̝izˈvɛɫə
възпроизвелите,vəspro̝iz'vɛlit̪ɛ,vəspro̝izv'ɛlit̪ɛ,vəspro̝izˈvɛlit̪ɛ
възпряла,vɐs'prʲaɫə,vɐsprʲ'aɫə,vɐsˈprʲaɫə
възпрялата,vɐs'prʲaɫət̪ə,vɐsprʲ'aɫət̪ə,vɐsˈprʲaɫət̪ə
възпряло,vɐs'prʲaɫo̝,vɐsprʲ'aɫo̝,vɐsˈprʲaɫo̝
възпрялото,vɐs'prʲaɫo̝t̪o̝,vɐsprʲ'aɫo̝t̪o̝,vɐsˈprʲaɫo̝t̪o̝
възпряна,vɐs'prʲanə,vɐsprʲ'anə,vɐsˈprʲanə
възпряната,vɐs'prʲanət̪ə,vɐsprʲ'anət̪ə,vɐsˈprʲanət̪ə
възпряно,vɐs'prʲano̝,vɐsprʲ'ano̝,vɐsˈprʲano̝
възпрях,vɐs'prʲax,vɐsprʲ'ax,vɐsˈprʲax
възпряхме,vɐs'prʲaxmɛ,vɐsprʲ'axmɛ,vɐsˈprʲaxmɛ
възпряхте,vɐs'prʲaxt̪ɛ,vɐsprʲ'axt̪ɛ,vɐsˈprʲaxt̪ɛ
вълна,'vɤlnə,v'ɤlnə,ˈvɤlnə
въоръжава,vəo̝ɾɐ'ʒavə,vəo̝ɾɐʒ'avə,vəo̝ɾɐˈʒavə
въоръжавал,vəo̝ɾɐ'ʒavəɫ,vəo̝ɾɐʒ'avəɫ,vəo̝ɾɐˈʒavəɫ
въоръжавалия,vəo̝ɾɐ'ʒavəlijə,vəo̝ɾɐʒ'avəlijə,vəo̝ɾɐˈʒavəlijə
въоръжавало,vəo̝ɾɐ'ʒavəɫo̝,vəo̝ɾɐʒ'avəɫo̝,vəo̝ɾɐˈʒavəɫo̝
въоръжавалото,vəo̝ɾɐ'ʒavəɫo̝t̪o̝,vəo̝ɾɐʒ'avəɫo̝t̪o̝,vəo̝ɾɐˈʒavəɫo̝t̪o̝
въоръжаваме,vəo̝ɾɐ'ʒavəmɛ,vəo̝ɾɐʒ'avəmɛ,vəo̝ɾɐˈʒavəmɛ
въоръжавани,vəo̝ɾɐ'ʒavəni,vəo̝ɾɐʒ'avəni,vəo̝ɾɐˈʒavəni
въоръжаваните,vəo̝ɾɐ'ʒavənit̪ɛ,vəo̝ɾɐʒ'avənit̪ɛ,vəo̝ɾɐˈʒavənit̪ɛ
въоръжаващата,vəo̝ɾɐ'ʒavəʃt̪ət̪ə,vəo̝ɾɐʒ'avəʃt̪ət̪ə,vəo̝ɾɐˈʒavəʃt̪ət̪ə
въоръжаващо,vəo̝ɾɐ'ʒavəʃt̪o̝,vəo̝ɾɐʒ'avəʃt̪o̝,vəo̝ɾɐˈʒavəʃt̪o̝
въоръжала,vəo̝ɾɐ'ʒaɫə,vəo̝ɾɐʒ'aɫə,vəo̝ɾɐˈʒaɫə
въоръжаха,vəo̝ɾɐ'ʒaxə,vəo̝ɾɐʒ'axə,vəo̝ɾɐˈʒaxə
въоръжахте,vəo̝ɾɐ'ʒaxt̪ɛ,vəo̝ɾɐʒ'axt̪ɛ,vəo̝ɾɐˈʒaxt̪ɛ
въоръжело,vəo̝ɾɐ'ʒɛɫo̝,vəo̝ɾɐʒ'ɛɫo̝,vəo̝ɾɐˈʒɛɫo̝
въоръженият,vəo̝ɾɐ'ʒɛnijət̪,vəo̝ɾɐʒ'ɛnijət̪,vəo̝ɾɐˈʒɛnijət̪
въоръжеха,vəo̝ɾɐ'ʒɛxə,vəo̝ɾɐʒ'ɛxə,vəo̝ɾɐˈʒɛxə
въоръжехте,vəo̝ɾɐ'ʒɛxt̪ɛ,vəo̝ɾɐʒ'ɛxt̪ɛ,vəo̝ɾɐˈʒɛxt̪ɛ
въоръжилия,vəo̝ɾɐ'ʒilijə,vəo̝ɾɐʒ'ilijə,vəo̝ɾɐˈʒilijə
въоръжиха,vəo̝ɾɐ'ʒixə,vəo̝ɾɐʒ'ixə,vəo̝ɾɐˈʒixə
въоръжиш,vəo̝ɾɐ'ʒiʃ,vəo̝ɾɐʒ'iʃ,vəo̝ɾɐˈʒiʃ
вървенета,vər'vɛnɛt̪ə,vərv'ɛnɛt̪ə,vərˈvɛnɛt̪ə
вървенетата,vər'vɛnɛt̪ət̪ə,vərv'ɛnɛt̪ət̪ə,vərˈvɛnɛt̪ət̪ə
вървете,vər'vɛt̪ɛ,vərv'ɛt̪ɛ,vərˈvɛt̪ɛ
вървя,vər'vʲɤ,vərvʲ'ɤ,vərˈvʲɤ
вървяла,vər'vʲaɫə,vərvʲ'aɫə,vərˈvʲaɫə
вървялата,vər'vʲaɫət̪ə,vərvʲ'aɫət̪ə,vərˈvʲaɫət̪ə
вървях,vər'vʲax,vərvʲ'ax,vərˈvʲax
вървяхме,vər'vʲaxmɛ,vərvʲ'axmɛ,vərˈvʲaxmɛ
вървяща,vər'vʲaʃt̪ə,vərvʲ'aʃt̪ə,vərˈvʲaʃt̪ə
вървящото,vər'vʲaʃt̪ot̪o,vərvʲ'aʃt̪ot̪o,vərˈvʲaʃt̪ot̪o
върша,vɐr'ʃa,vɐrʃ'a,vɐrˈʃa
вършала,vɐr'ʃaɫə,vɐrʃ'aɫə,vɐrˈʃaɫə
вършалата,vɐr'ʃaɫət̪ə,vɐrʃ'aɫət̪ə,vɐrˈʃaɫət̪ə
вършало,vɐr'ʃaɫo̝,vɐrʃ'aɫo̝,vɐrˈʃaɫo̝
вършалото,vɐr'ʃaɫo̝t̪o̝,vɐrʃ'aɫo̝t̪o̝,vɐrˈʃaɫo̝t̪o̝
вършана,vɐr'ʃanə,vɐrʃ'anə,vɐrˈʃanə
вършаната,vɐr'ʃanət̪ə,vɐrʃ'anət̪ə,vɐrˈʃanət̪ə
вършани,vɐr'ʃani,vɐrʃ'ani,vɐrˈʃani
вършаните,vɐr'ʃanit̪ɛ,vɐrʃ'anit̪ɛ,vɐrˈʃanit̪ɛ
вършания,vɐr'ʃanijə,vɐrʃ'anijə,vɐrˈʃanijə
вършаният,vɐr'ʃanijət̪,vɐrʃ'anijət̪,vɐrˈʃanijət̪
вършано,vɐr'ʃano̝,vɐrʃ'ano̝,vɐrˈʃano̝
вършаното,vɐr'ʃano̝t̪o̝,vɐrʃ'ano̝t̪o̝,vɐrˈʃano̝t̪o̝
вършах,vɐr'ʃax,vɐrʃ'ax,vɐrˈʃax
вършаха,vɐr'ʃaxə,vɐrʃ'axə,vɐrˈʃaxə
вършахме,vɐr'ʃaxmɛ,vɐrʃ'axmɛ,vɐrˈʃaxmɛ
вършахте,vɐr'ʃaxt̪ɛ,vɐrʃ'axt̪ɛ,vɐrˈʃaxt̪ɛ
вършее,vɐr'ʃɛɛ,vɐrʃ'ɛɛ,vɐrˈʃɛɛ
вършеейки,vɐr'ʃɛɛjkʲi,vɐrʃ'ɛɛjkʲi,vɐrˈʃɛɛjkʲi
вършеел,vɐr'ʃɛɛɫ,vɐrʃ'ɛɛɫ,vɐrˈʃɛɛɫ
вършеела,vɐr'ʃɛɛɫə,vɐrʃ'ɛɛɫə,vɐrˈʃɛɛɫə
вършеели,vɐr'ʃɛɛli,vɐrʃ'ɛɛli,vɐrˈʃɛɛli
вършеело,vɐr'ʃɛɛɫo̝,vɐrʃ'ɛɛɫo̝,vɐrˈʃɛɛɫo̝
вършеем,vɐr'ʃɛɛm,vɐrʃ'ɛɛm,vɐrˈʃɛɛm
вършеене,vɐr'ʃɛɛnɛ,vɐrʃ'ɛɛnɛ,vɐrˈʃɛɛnɛ
вършеенета,vɐr'ʃɛɛnɛt̪ə,vɐrʃ'ɛɛnɛt̪ə,vɐrˈʃɛɛnɛt̪ə
вършеенетата,vɐr'ʃɛɛnɛt̪ət̪ə,vɐrʃ'ɛɛnɛt̪ət̪ə,vɐrˈʃɛɛnɛt̪ət̪ə
вършеенето,vɐr'ʃɛɛnɛt̪o̝,vɐrʃ'ɛɛnɛt̪o̝,vɐrˈʃɛɛnɛt̪o̝
вършеения,vɐr'ʃɛɛnijə,vɐrʃ'ɛɛnijə,vɐrˈʃɛɛnijə
вършеенията,vɐr'ʃɛɛnijət̪ə,vɐrʃ'ɛɛnijət̪ə,vɐrˈʃɛɛnijət̪ə
вършеете,vɐr'ʃɛɛt̪ɛ,vɐrʃ'ɛɛt̪ɛ,vɐrˈʃɛɛt̪ɛ
вършеех,vɐr'ʃɛɛx,vɐrʃ'ɛɛx,vɐrˈʃɛɛx
вършееха,vɐr'ʃɛɛxə,vɐrʃ'ɛɛxə,vɐrˈʃɛɛxə
вършеехме,vɐr'ʃɛɛxmɛ,vɐrʃ'ɛɛxmɛ,vɐrˈʃɛɛxmɛ
вършеехте,vɐr'ʃɛɛxt̪ɛ,vɐrʃ'ɛɛxt̪ɛ,vɐrˈʃɛɛxt̪ɛ
вършееш,vɐr'ʃɛɛʃ,vɐrʃ'ɛɛʃ,vɐrˈʃɛɛʃ
вършееше,vɐr'ʃɛɛʃɛ,vɐrʃ'ɛɛʃɛ,vɐrˈʃɛɛʃɛ
вършеещ,vɐr'ʃɛɛʃt̪,vɐrʃ'ɛɛʃt̪,vɐrˈʃɛɛʃt̪
вършееща,vɐr'ʃɛɛʃt̪ə,vɐrʃ'ɛɛʃt̪ə,vɐrˈʃɛɛʃt̪ə
вършеещата,vɐr'ʃɛɛʃt̪ət̪ə,vɐrʃ'ɛɛʃt̪ət̪ə,vɐrˈʃɛɛʃt̪ət̪ə
вършеещи,vɐr'ʃɛɛʃt̪i,vɐrʃ'ɛɛʃt̪i,vɐrˈʃɛɛʃt̪i
вършеещите,vɐr'ʃɛɛʃt̪it̪ɛ,vɐrʃ'ɛɛʃt̪it̪ɛ,vɐrˈʃɛɛʃt̪it̪ɛ
вършеещия,vɐr'ʃɛɛʃt̪ijə,vɐrʃ'ɛɛʃt̪ijə,vɐrˈʃɛɛʃt̪ijə
вършеещият,vɐr'ʃɛɛʃt̪ijət̪,vɐrʃ'ɛɛʃt̪ijət̪,vɐrˈʃɛɛʃt̪ijət̪
вършеещо,vɐr'ʃɛɛʃt̪o̝,vɐrʃ'ɛɛʃt̪o̝,vɐrˈʃɛɛʃt̪o̝
вършеещото,vɐr'ʃɛɛʃt̪o̝t̪o̝,vɐrʃ'ɛɛʃt̪o̝t̪o̝,vɐrˈʃɛɛʃt̪o̝t̪o̝
вършей,vɐr'ʃɛj,vɐrʃ'ɛj,vɐrˈʃɛj
вършейте,vɐr'ʃɛjt̪ɛ,vɐrʃ'ɛjt̪ɛ,vɐrˈʃɛjt̪ɛ
вършея,vɐr'ʃɛjə,vɐrʃ'ɛjə,vɐrˈʃɛjə
вършеят,vɐr'ʃɛjət̪,vɐrʃ'ɛjət̪,vɐrˈʃɛjət̪
въшка,'vɤʃkə,v'ɤʃkə,ˈvɤʃkə
вяра,'vʲarə,vʲ'arə,ˈvʲarə
вярвам,'vʲarvəm,vʲ'arvəm,ˈvʲarvəm
вятър,'vʲatər,vʲ'atər,ˈvʲatər
гадже,'ɡadʒɛ,ɡ'adʒɛ,ˈɡadʒɛ
гадолиний,ɡɤdɔ'linij,ɡɤdɔl'inij,ɡɤdɔˈlinij
галий,'ɡalij,ɡ'alij,ˈɡalij
галицизъм,ɡali't͡sizəm,ɡalit͡s'izəm,ɡaliˈt͡sizəm
гащета,ɡə'ʃtɛtə,ɡəʃt'ɛtə,ɡəˈʃtɛtə
гащи,'ɡaʃti,ɡ'aʃti,ˈɡaʃti
гвоздей,'ɡvɔzdɛj,ɡv'ɔzdɛj,ˈɡvɔzdɛj
гей,ɡɛj,ɡɛj,ɡɛj
генерал,ɡʲɛnɛ'ral,ɡʲɛnɛr'al,ɡʲɛnɛˈral
генералисимус,ɡʲɛnɛrə'lisimus,ɡʲɛnɛrəl'isimus,ɡʲɛnɛrəˈlisimus
гений,'ɡɛnij,ɡ'ɛnij,ˈɡɛnij
германец,ɡʲɛr'manɛts,ɡʲɛrm'anɛts,ɡʲɛrˈmanɛts
германий,ɡɛr'manij,ɡɛrm'anij,ɡɛrˈmanij
германка,ɡʲɛr'maŋkə,ɡʲɛrm'aŋkə,ɡʲɛrˈmaŋkə
германски,ɡʲɛr'manskʲi,ɡʲɛrm'anskʲi,ɡʲɛrˈmanskʲi
героиня,ɡɛro'injɐ,ɡɛro'injɐ,ɡɛroˈinjɐ
герой,ɡɛ'rɔj,ɡɛr'ɔj,ɡɛˈrɔj
ги,ɡʲi,ɡʲi,ɡʲi
гигалитър,ɡiɡə'litər,ɡiɡəl'itər,ɡiɡəˈlitər
гигаметър,ɡiɡə'mɛtər,ɡiɡəm'ɛtər,ɡiɡəˈmɛtər
гимназия,ɡim'nazijə,ɡimn'azijə,ɡimˈnazijə
гимнастика,ɡimnastikə,ɡimnastikə,ɡimnastikə
глава,ɡlə'va,ɡləv'a,ɡləˈva
главоболие,ɡləvo'bɔliɛ,ɡləvob'ɔliɛ,ɡləvoˈbɔliɛ
главоного,ɡləvɔ'nɔɡɔ,ɡləvɔn'ɔɡɔ,ɡləvɔˈnɔɡɔ
глагол,ɡlə'ɡɔl,ɡləɡ'ɔl,ɡləˈɡɔl
глаголица,ɡlə'ɡɔlit͡sə,ɡləɡ'ɔlit͡sə,ɡləˈɡɔlit͡sə
глас,ɡlas,ɡlas,ɡlas
